"epoch","cost"
1,0.5582896163
2,0.490484162061
3,0.449589548579
4,0.42194251004
5,0.401798788201
6,0.386336454094
7,0.37400648536
8,0.363885833907
9,0.355388719934
10,0.348124437841
11,0.34182168526
12,0.336285704693
13,0.331372733877
14,0.326974107577
15,0.323005998064
16,0.319402583616
17,0.316111373891
18,0.313089933663
19,0.310303537419
20,0.307723458292
21,0.305325698432
22,0.303090032421
23,0.3009992765
24,0.299038723256
25,0.29719569926
26,0.295459215284
27,0.29381968706
28,0.292268710403
29,0.290798878647
30,0.289403633341
31,0.288077141313
32,0.286814192814
33,0.285610116639
34,0.284460709009
35,0.283362173689
36,0.282311071327
37,0.281304276398
38,0.280338940454
39,0.279412460627
40,0.278522452521
41,0.277666726788
42,0.27684326881
43,0.276050221003
44,0.275285867343
45,0.274548619793
46,0.273837006335
47,0.273149660399
48,0.272485311474
49,0.271842776758
50,0.271220953675
51,0.270618813214
52,0.270035393884
53,0.269469796315
54,0.268921178343
55,0.268388750575
56,0.267871772393
57,0.267369548207
58,0.266881424208
59,0.266406785247
60,0.265945052065
61,0.265495678771
62,0.265058150446
63,0.264631980988
64,0.264216711175
65,0.263811906849
66,0.263417157153
67,0.263032073075
68,0.262656285971
69,0.262289446297
70,0.261931222277
71,0.261581298912
72,0.261239376795
73,0.260905171297
74,0.260578411542
75,0.260258839583
76,0.259946209654
77,0.259640287573
78,0.25934084978
79,0.259047682978
80,0.25876058348
81,0.258479356496
82,0.258203815991
83,0.257933783784
84,0.25766908944
85,0.257409569714
86,0.257155068199
87,0.256905434874
88,0.256660525991
89,0.256420203403
90,0.256184334608